id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,license
55729848,Arverne Bayside,51640920599,unconfirmed,Antonia,Queens,Arverne,40.59843,-73.79844,United States,US,TRUE,moderate,Entire home/apt,2010,$433 ,$87 ,1,12,5/30/2019,2.29,2,1,65,
9140029,Luxurious SOHO Apartment,47721884625,unconfirmed,Corporate Housing,Manhattan,Greenwich Village,40.72818,-73.99886,United States,US,FALSE,strict,Entire home/apt,2004,$353 ,$71 ,30,10,5/27/2019,0.25,2,91,308,
29950693,Verona TwentyOne - Kendal Garden,10687294292,unconfirmed,Norman,Brooklyn,Bedford-Stuyvesant,40.67981,-73.94693,United States,US,FALSE,moderate,Entire home/apt,2022,"$1,133 ",$227 ,2,62,2/21/2022,1.68,5,3,64,
46960981,1 Bedroom for rent -Gorgeous East Harlem Apartment,79975215517,verified,Zaza,Manhattan,East Harlem,40.79711,-73.93255,United States,US,FALSE,moderate,Private room,2020,$598 ,$120 ,2,34,5/27/2019,1.53,2,1,86,
22626643,Bedford Ave Apartment,50663102245,verified,Alexandra,Brooklyn,Greenpoint,40.72109,-73.95403,United States,US,FALSE,strict,Entire home/apt,2008,$509 ,$102 ,7,3,3/23/2019,0.48,4,1,11,
50340504,A Place For You tonight...,24867139141,verified,James,Queens,Jamaica,40.67203,-73.76711,United States,US,FALSE,flexible,Private room,2014,$516 ,$103 ,1,0,,,3,2,179,
4766917,"Private room, 10min to Times Square",75807757073,verified,Jonathan,Queens,Long Island City,40.74282,-73.94994,United States,US,TRUE,flexible,Private room,2021,$382 ,$76 ,2,116,5/25/2019,2.1,5,1,392,
40420644,Modern 1 BR in the East Village,84078285038,unconfirmed,Rachel,Manhattan,East Village,40.72869,-73.97653,United States,US,TRUE,moderate,Entire home/apt,2013,$270 ,$54 ,1,2,2/21/2016,0.05,2,1,0,
5292707,Cozy 1BD side apartment w/parking,83447528949,verified,Inessa,Staten Island,Great Kills,40.5517,-74.14636,United States,US,FALSE,strict,Entire home/apt,2020,$615 ,$123 ,5,62,5/21/2019,1.22,3,1,322,
46930052,IN MINT CONDITION-1BR&TERRACE-E 44TH/UNITED NATION,30846554018,unconfirmed,Rated,Manhattan,Midtown,40.7518,-73.97074,United States,US,FALSE,flexible,Entire home/apt,2021,$297 ,$59 ,30,0,,,4,33,365,
14000821,Sunny Apt in New York,542911821,unconfirmed,Abigail,Brooklyn,Crown Heights,40.6721,-73.96159,United States,US,FALSE,flexible,Private room,2019,$221 ,$44 ,10,0,,,3,1,0,
32281951,Exquisite harlem house!,75863244773,unconfirmed,Randa,Manhattan,East Harlem,40.80544,-73.94157,United States,US,FALSE,strict,Entire home/apt,2010,$571 ,$114 ,30,2,1/23/2022,0.3,4,1,216,
50809959,New Year's Eve Time Square,94737857216,unconfirmed,Denise,Manhattan,Midtown,40.75073,-73.98439,United States,US,FALSE,strict,Private room,2016,$986 ,$197 ,3,1,01/02/17,0.03,5,1,0,
1454222,Brooklyn Beauty - Large 2 bedroom Apartment,91128869436,unconfirmed,Mason,Brooklyn,Crown Heights,40.67385,-73.94405,United States,US,FALSE,moderate,Entire home/apt,2004,$777 ,$155 ,5,37,4/15/2018,0.45,1,1,354,
35003133,Cozy private room available in Midtown East,5050467678,unconfirmed,Anna,Manhattan,Midtown,40.75171,-73.97058,United States,US,TRUE,moderate,Private room,2009,$267 ,$53 ,3,1,12/09/21,0.34,5,1,148,
9192497,5 min walk to Times Square! Sleeps 4!,27726864134,unconfirmed,Teresa,Manhattan,Hell's Kitchen,40.76235,-73.98872,United States,US,FALSE,flexible,Entire home/apt,2016,$777 ,$155 ,1,179,07/07/19,5.71,3,1,96,
49123787,Bright and spacious 1 BR,95694947170,unconfirmed,Nina,Manhattan,Murray Hill,40.74327,-73.97202,United States,US,FALSE,strict,Entire home/apt,2019,"$1,111 ",$222 ,5,2,7/28/2016,0.05,2,1,0,
5876488,Bright Big Room With Fireplace,56886226184,unconfirmed,Laramie,Brooklyn,Bushwick,40.69047,-73.91565,United States,US,TRUE,flexible,Private room,2021,$939 ,$188 ,21,24,5/31/2019,0.49,3,8,183,
9224531,Spacious sun filled private room.,19689693853,unconfirmed,Neil,Brooklyn,Bedford-Stuyvesant,40.69414,-73.94118,United States,US,TRUE,moderate,Private room,2004,"$1,045 ",$209 ,2,0,,,1,1,410,
23050809,Mother & Daughter bnb-Brooklyn,3498149106,unconfirmed,Mother & Daughter,Brooklyn,East Flatbush,40.63846,-73.92892,United States,US,TRUE,flexible,Entire home/apt,2011,$700 ,$140 ,1,27,07/06/19,4.26,4,1,185,
23937803,BROOKLYN Bright Williamsburg room Backyard +Trains,58863493727,unconfirmed,Pete And Chloe,Brooklyn,Williamsburg,40.70684,-73.94932,United States,US,TRUE,moderate,Private room,2015,$678 ,$136 ,1,20,07/04/19,4.23,4,4,107,
34150382,""" Bedroom  in the Nearest  Place from Manhattan.""",24002938966,unconfirmed,Roberta,Queens,Long Island City,40.76102,-73.9288,United States,US,FALSE,moderate,Private room,2015,$685 ,$137 ,5,8,12/29/2021,0.66,2,1,282,
41998565,"Chic Private Bedroom in Ridgewood, NY by 3 Trains!",10668677093,verified,Yuval,Queens,Ridgewood,40.70892,-73.89502,United States,US,TRUE,strict,Private room,2016,$157 ,$31 ,30,0,,,4,23,220,
44973253,One bedroom in quaint brownstone!!,77839892220,unconfirmed,Aaron,Brooklyn,Bedford-Stuyvesant,40.6942,-73.94963,United States,US,FALSE,strict,Private room,2014,$599 ,$120 ,3,6,07/03/18,0.22,2,1,0,
25436193,2 Bedroom/2 Bath Hell’s Kitchen Gem with views.,34352240352,unconfirmed,Stephen,Manhattan,Hell's Kitchen,40.76676,-73.99146,United States,US,TRUE,flexible,Entire home/apt,2006,"$1,144 ",$229 ,3,3,6/23/2019,2.09,4,1,1,
50810512,Cozy apartment in Upper Manhattan!,2102411033,unconfirmed,Janelle,Manhattan,Washington Heights,40.84448,-73.93576,United States,US,TRUE,flexible,Private room,2008,$622 ,$124 ,2,1,12/07/16,0.03,1,1,0,
40661999,JFK 10 & LGA 15 MINUTES  AWAY  A/C PRIVATE BEDROOM,65272099161,verified,Gurpreet  Singh,Queens,Richmond Hill,40.69463,-73.8261,United States,US,FALSE,flexible,Private room,2011,$74 ,$15 ,1,408,11/24/2018,8.56,5,5,0,
23064064,Sunny Boutique Condo on Picturesque Harlem Street,37086788625,unconfirmed,Jerry And Kate,Manhattan,East Harlem,40.80719,-73.94088,United States,US,FALSE,flexible,Entire home/apt,2010,$787 ,$157 ,2,10,04/07/19,1.54,3,1,0,
37904365,A home away from home,43216123523,verified,Quaneisha,Staten Island,Mariners Harbor,40.63561,-74.15415,United States,US,TRUE,moderate,Entire home/apt,2021,$880 ,$176 ,1,32,9/14/2020,1.2,2,1,314,
47741380,"Plant-filled, sunlit home w/ yard",19255156784,unconfirmed,Jordan,Brooklyn,Greenpoint,40.7258,-73.9515,United States,US,TRUE,flexible,Private room,2005,"$1,079 ",$216 ,7,2,09/08/16,0.05,1,1,214,
54444646,"Brooklyn studio by the park, 30 min to Manhattan",45940330534,unconfirmed,Katya,Brooklyn,Prospect-Lefferts Gardens,40.65501,-73.95948,,US,TRUE,moderate,Entire home/apt,2011,$730 ,$146 ,3,2,06/10/19,0.32,4,3,0,
54830151,LUXURY 2 BR ON WEST 48TH ST-POOL/GYM/CLUB HOUSE,33641698856,unconfirmed,Pranjal,Manhattan,Theater District,40.75975,-73.98698,United States,US,FALSE,flexible,Entire home/apt,2014,$59 ,$12 ,30,0,,,5,65,250,
6041074,Cozy Brooklyn Room W/ Skylight,91539236462,unconfirmed,Laramie,Brooklyn,Bushwick,40.69054,-73.91446,United States,US,FALSE,strict,Private room,2018,$686 ,$137 ,13,20,6/26/2019,0.41,5,8,101,
36556201,"Where Cozy, Convenience and Location Meets",20061350361,unconfirmed,Felicia,Bronx,Wakefield,40.89343,-73.85852,United States,US,TRUE,strict,Entire home/apt,2003,$893 ,$179 ,30,1,8/21/2021,0.15,5,1,280,
17592428,Private Two Bedroom Apartment in Greenwich Village,28237627002,unconfirmed,Andrée,Manhattan,Greenwich Village,40.72836,-73.99961,United States,US,FALSE,moderate,Entire home/apt,2022,$642 ,$128 ,2,13,06/04/18,0.77,5,2,0,
19599486,Spacious room in center of the city,62216658890,verified,Stella,Manhattan,Lower East Side,40.7216,-73.98791,United States,US,TRUE,moderate,Private room,2015,$525 ,$105 ,2,26,6/24/2019,2.29,4,4,61,
53964697,"Great Private Room in Midtown, great Location!",36733759429,unconfirmed,Silva,Manhattan,Hell's Kitchen,40.76311,-73.98704,United States,US,FALSE,flexible,Private room,2020,$448 ,$90 ,2,64,07/05/19,5.65,2,1,54,
39945114,Amazing Upper West Side Loft-Studio,68267056693,verified,Karen,Manhattan,Upper West Side,40.78898,-73.97589,United States,US,FALSE,flexible,Entire home/apt,2008,$328 ,$66 ,30,12,04/01/16,0.16,5,8,36,
10788092,⚜ Sun-Filled 1BR in Upper East Side ⚜,70887085354,verified,Joanna,Manhattan,Upper East Side,40.76858,-73.95346,United States,US,FALSE,flexible,Entire home/apt,2022,$207 ,$41 ,2,0,,,3,1,0,
24496178,Comfortable room in bushwick,39525412655,verified,Ricardo,Brooklyn,Bushwick,40.69679,-73.93405,United States,US,FALSE,moderate,Private room,2016,"$1,025 ",$205 ,10,0,,,3,1,180,
51452836,Beachy sun drenched studio in NYC,77227119304,verified,Patricia,Manhattan,Gramercy,40.7363,-73.98969,United States,US,TRUE,moderate,Entire home/apt,2012,$273 ,$55 ,3,0,,,5,1,93,
50442680,Beautiful Brownstone in Boerum Hill,74406436980,unconfirmed,Thomas,Brooklyn,Boerum Hill,40.68501,-73.98581,United States,US,TRUE,strict,Entire home/apt,2021,"$1,165 ",$233 ,3,16,06/09/19,0.52,1,1,33,
6723716,Beautiful Loft w/ Waterfront View!,39390038897,verified,Anthony,Brooklyn,Williamsburg,40.71268,-73.96676,United States,US,TRUE,flexible,Private room,2003,$344 ,$69 ,2,232,6/19/2019,5,4,3,156,
55923153,"Bright, spacious room with breakfast in New York",81997097234,verified,Heidrun,Manhattan,Harlem,40.8258,-73.95392,United States,US,FALSE,moderate,Private room,2011,$656 ,$131 ,3,3,3/26/2019,0.36,3,1,295,
25367707,Soulful studio space near Yankees Stadium,73259344132,verified,Derrick,Bronx,Mott Haven,40.81865,-73.93014,United States,US,FALSE,flexible,Entire home/apt,2010,$834 ,$167 ,2,0,,,3,1,81,
15332969,*FEMALES ONLY* BEAUTIFUL ROOM in downtown NYC!,37826369388,unconfirmed,Michela,Manhattan,Chinatown,40.71611,-73.99405,United States,US,TRUE,flexible,Private room,2017,$858 ,$172 ,25,8,10/21/2018,0.36,4,1,0,
13861642,SOHO/NOLITA GEM (NYC's BEST LOCATION),82629327495,verified,Joe,Manhattan,Nolita,40.72184,-73.99471,,US,FALSE,flexible,Private room,2022,$827 ,$165 ,2,44,06/12/19,1.82,5,1,246,
24118405,Private Room With Lock Available In SoHo :),53846118809,unconfirmed,Brooke,Manhattan,Nolita,40.72013,-73.99524,United States,US,FALSE,strict,Private room,2007,$384 ,$77 ,30,0,,,3,5,125,
1963443,West Village - Gorgeous Studio Apt.,89342617290,verified,Dawn,Manhattan,West Village,40.73403,-74.00298,United States,US,TRUE,flexible,Entire home/apt,2020,$452 ,$90 ,1,108,07/02/19,1.35,3,1,50,
36966560,"Cozy Midtown 1BR w/ Gym + Elevator, walk to Rockefeller, by Blueground",20383154439,unconfirmed,Blueground,Manhattan,Midtown,40.764797,-73.982727,United States,US,TRUE,strict,Entire home/apt,2006,$285 ,$57 ,30,1,07/03/21,0.12,2,332,334,
31937316,Studio Apt with city views - steps from subway,27862263561,unconfirmed,Gonzalo And Nora,Brooklyn,Bushwick,40.70075,-73.91292,United States,US,TRUE,flexible,Entire home/apt,2011,$782 ,$156 ,30,2,1/31/2022,0.24,2,10,336,
40548778,Cozy Small Bedroom w/Bathroom. Balcony & Open Bar.,21467067262,unconfirmed,Keisher,Brooklyn,Bushwick,40.68496,-73.91107,United States,US,TRUE,flexible,Private room,2022,$901 ,$180 ,14,15,07/10/18,0.48,5,1,0,
19502281,Twin suites of Prospect Lefferts Garden- Brooklyn,61744647532,verified,Gary,Brooklyn,Prospect-Lefferts Gardens,40.66113,-73.95231,United States,US,TRUE,moderate,Entire home/apt,2011,$768 ,$154 ,2,6,6/30/2019,2.28,5,2,267,
16251444,"UWS - Cozy, Artsy 1 Bedroom",21163054687,verified,Chryssie,Manhattan,Upper West Side,40.79951,-73.96436,United States,US,TRUE,flexible,Entire home/apt,2011,$271 ,$54 ,1,37,07/05/19,1.93,4,1,176,
14473590,Cozy Upper West Side Apartment in New York City,20621650934,unconfirmed,Nicholas,Manhattan,Upper West Side,40.78823,-73.97499,United States,US,TRUE,flexible,Entire home/apt,2006,$800 ,$160 ,1,28,10/17/2018,1.22,3,1,0,
42879484,Private Large Studio-size Room,59819200816,unconfirmed,Angelo,Brooklyn,Bedford-Stuyvesant,40.68683,-73.95004,United States,US,TRUE,strict,Private room,2020,$396 ,$79 ,1,25,6/29/2019,2.08,2,1,28,
43527331,PRIVATE BEDROOM Bushwick close to L and J trains,62314464967,verified,Patrick,Brooklyn,Bushwick,40.69092,-73.91195,United States,US,FALSE,strict,Private room,2012,$270 ,$54 ,1,4,11/26/2016,0.12,1,1,0,
31968797,Sunlit Room in 4-BR East Village Luxury Apartment,92304673947,unconfirmed,Rohail,Manhattan,East Village,40.72465,-73.98175,United States,US,FALSE,moderate,Private room,2020,$400 ,$80 ,10,1,1/31/2022,0.5,3,1,0,
32332210,Amazing 2 bedroom apt with  Privet Garden & Office,83311501524,verified,Evandra,Manhattan,Harlem,40.81561,-73.94451,United States,US,FALSE,strict,Entire home/apt,2013,$872 ,$174 ,5,18,1/22/2022,1.79,3,2,330,
27896137,Manhattan Apartment Private Close to Subway,19061975564,verified,Jose L.,Manhattan,East Harlem,40.79031,-73.94269,United States,US,TRUE,strict,Entire home/apt,2020,$796 ,$159 ,1,0,,,5,1,354,
46293802,"Modern, big and comfy space in the heart of NYC",69012813631,unconfirmed,Victor,Bronx,Mount Hope,40.84899,-73.90375,United States,US,TRUE,moderate,Entire home/apt,2015,$306 ,$61 ,2,45,6/25/2019,2.18,2,1,289,
27227854,Great place,86759854330,unconfirmed,Dadrine,Brooklyn,East Flatbush,40.65643,-73.91875,United States,US,FALSE,flexible,Private room,2021,$461 ,$92 ,7,0,,,2,9,365,
21451900,VERREZZANO HOUSE,40255258809,verified,Daniel,Staten Island,Concord,40.60367,-74.0695,United States,US,TRUE,strict,Entire home/apt,,$246 ,$49 ,4,4,05/07/19,0.53,2,1,320,
25600226,2 Bedroom Apt w private entrance & backyard,80591440635,verified,Hidemi,Brooklyn,Bedford-Stuyvesant,40.67882,-73.94941,United States,US,TRUE,moderate,Entire home/apt,2017,"$1,118 ",$224 ,2,0,,,2,1,40,
6979984,Historic Little Italy / Chinatown Jewel,2721796412,verified,Baizy,Manhattan,Chinatown,40.71631,-73.99694,United States,US,FALSE,strict,Entire home/apt,2014,$746 ,$149 ,4,8,06/03/18,0.17,3,1,91,
29189071,Cozy room  with Private bathroom in Ditmas Park,22964340966,unconfirmed,Tyrel,Brooklyn,Flatbush,40.63629,-73.96102,,,,,Entire home/apt,2015,$731 ,$146 ,1,34,2/27/2022,2.47,5,1,74,
12067771,Cute BR at Columbus Circle,11525706689,verified,Oliver,Manhattan,Hell's Kitchen,40.76807,-73.98418,United States,US,FALSE,strict,Private room,2019,$948 ,$190 ,2,2,11/06/17,0.09,1,3,0,
11972223,"Comfortable, cozy apartment in Bed Stuy",21378079702,unconfirmed,Aryanna,Brooklyn,Bedford-Stuyvesant,40.68084,-73.92038,United States,US,TRUE,flexible,Entire home/apt,2009,$721 ,$144 ,2,107,6/23/2019,3.47,5,1,81,
56163403,"Sunny, 1 Bedroom in Bedstuy, Brooklyn",57368199587,unconfirmed,Daisy,Brooklyn,Bedford-Stuyvesant,40.68434,-73.95399,United States,US,FALSE,moderate,Entire home/apt,2005,$160 ,$32 ,7,1,11/07/16,0.03,4,1,0,
4696775,beautiful ROOFTOP apartment,29474620034,verified,Aljosha,Brooklyn,Bushwick,40.68876,-73.90824,United States,US,FALSE,flexible,Private room,2014,"$1,134 ",$227 ,17,0,,,3,2,14,
41261245,Luxury Apt in Chelsea,79653813643,verified,Jose,Manhattan,Chelsea,40.75215,-74.00426,United States,US,TRUE,flexible,Entire home/apt,2004,"$1,023 ",$205 ,120,0,,,3,1,0,
54839540,2BR ON MIDTOWN EAST~EAST 34TH STREET,82769372820,verified,Pranjal,Manhattan,Murray Hill,40.7444,-73.97284,United States,US,FALSE,flexible,Entire home/apt,2016,$953 ,$191 ,30,0,,,4,65,364,
45190859,Spacious 1 BR/1 Bath in Ridgewood,92116816955,unconfirmed,Jeanette,Queens,Ridgewood,40.6991,-73.89796,United States,US,TRUE,flexible,Entire home/apt,2021,$810 ,$162 ,7,0,,,2,1,0,
3351925,Lovely Private Bedroom in 2BR Apt,43869838892,verified,Emily,Queens,Woodside,40.74235,-73.90375,United States,US,FALSE,moderate,Private room,2010,$263 ,$53 ,1,1,09/05/15,0.02,3,1,115,
47584527,Lincoln Center Apartment,62648995632,unconfirmed,Ambika,Manhattan,Upper West Side,40.77137,-73.98321,United States,US,TRUE,flexible,Entire home/apt,2006,$78 ,$16 ,1,0,,,4,1,370,
39948427,large Private room in UWS New York,46947779706,unconfirmed,Audra,Manhattan,Upper West Side,40.78892,-73.97435,United States,US,FALSE,moderate,Private room,2003,"$1,189 ",$238 ,3,13,8/23/2016,0.17,2,1,219,
49815819,Private room. Full size bed. 3rd floor. Cooper Sq,57331813364,unconfirmed,Labib,Manhattan,NoHo,40.72629,-73.99237,United States,US,FALSE,moderate,Private room,2022,$654 ,$131 ,2,1,11/27/2016,0.03,2,1,0,
27759719,big nice warm place in Stuytown,84377863425,verified,Veco,Manhattan,Stuyvesant Town,40.73258,-73.98039,United States,US,TRUE,strict,Private room,2019,$332 ,$66 ,5,0,,,2,1,12,
52907595,"The Photographer Room in Private Home, Near Metro",97548132496,verified,Felix,Bronx,Kingsbridge,40.88004,-73.9,United States,US,FALSE,moderate,Private room,2019,$415 ,$83 ,3,45,06/12/19,3,2,4,59,
1098541,BROOKLYN VICTORIAN STYLE SUITE.....,83631499592,unconfirmed,Frederick,Brooklyn,Fort Greene,40.69098,-73.97113,United States,US,FALSE,flexible,Private room,2008,"$1,155 ",$231 ,-10,213,6/24/2019,2,5,2,19,
50520554,Modern Contemporary Home near JFK,24330014022,unconfirmed,Shannon,Queens,South Ozone Park,40.66996,-73.8223,United States,US,FALSE,flexible,Private room,2006,$422 ,$84 ,1,31,6/16/2019,1.03,2,1,352,
29078059,"Sun-filled, Mod 3BR Apt Steps from Prospect Park",22600940061,unconfirmed,Jenna,Brooklyn,Flatbush,40.64706,-73.96962,United States,US,TRUE,flexible,Entire home/apt,2013,$334 ,$67 ,3,130,2/27/2022,2.77,3,4,199,
31816915,Brooklyn Kings County Finest - 2 Bedroom Haven,64480864403,verified,Monty,Brooklyn,East New York,40.67076,-73.87743,United States,US,FALSE,flexible,Entire home/apt,2014,$524 ,$105 ,30,2,02/01/22,0.51,5,4,354,
25198704,"Dapper 1BR in Upper East Side w/ Doorman + Gym, next to Central Park",50007972286,unconfirmed,Blueground,Manhattan,Upper West Side,40.78548,-73.97078,United States,US,TRUE,moderate,Entire home/apt,2019,$857 ,$171 ,30,0,,,5,232,202,
45466457,法拉盛中心公寓楼高层,33051574908,verified,Zheng,Queens,Flushing,40.75575,-73.83261,United States,US,FALSE,moderate,Private room,2017,"$1,200 ",$240 ,2,45,05/06/19,1.77,2,2,45,
27232272,Private Affordable room in the heart of Harlem NYC,66400317099,verified,Khady,Manhattan,Harlem,40.81566,-73.94174,United States,US,FALSE,moderate,Private room,2015,"$1,130 ",$226 ,1,1,07/01/19,1,2,2,73,
48393094,1BR Hell's Kitchen w balcony & view,98289884078,unconfirmed,Lee,Manhattan,Hell's Kitchen,40.76172,-73.99706,United States,US,TRUE,flexible,Entire home/apt,2012,$838 ,$168 ,1,6,9/27/2016,0.16,1,1,363,
33473815,MODERN ROOM IN CLINTON HILL W/ ROOF DECK ACCESS 1,44880030842,verified,Suzette And Graham,Brooklyn,Clinton Hill,40.69642,-73.96229,United States,US,TRUE,moderate,Private room,2022,$985 ,$197 ,30,4,01/02/22,0.08,2,19,355,
9399610,Comfy KING bed in modern NYC apt,48012876536,verified,Mrs. Alabi,Brooklyn,Crown Heights,40.67409,-73.92607,United States,US,TRUE,flexible,Private room,2011,$246 ,$49 ,2,129,6/26/2019,3.32,4,2,197,
19855201,WBurg Priv Room. Great transport & local amenities,33197417329,verified,Spencer,Brooklyn,Williamsburg,40.70975,-73.95651,United States,US,FALSE,strict,Private room,2014,$635 ,$127 ,1,2,8/27/2018,0.19,4,1,0,
52428198,Hamilton Heights home,1761369402,verified,Jill,Manhattan,Harlem,40.82521,-73.94159,United States,US,FALSE,flexible,Entire home/apt,2004,$911 ,$182 ,2,2,04/01/18,0.13,2,1,0,
29118929,"Clean, Quiet Apartment with Two Cats, Central Park",1425459306,verified,Rachel,Manhattan,Upper West Side,40.79722,-73.96104,United States,US,FALSE,flexible,Entire home/apt,2012,$659 ,$132 ,8,4,2/27/2022,0.12,2,1,21,
41925661,Bushwick APT with big bright room/private backyard,81260990678,verified,Stephanie,Brooklyn,Bushwick,40.69754,-73.91465,United States,US,TRUE,strict,Private room,2020,$245 ,$49 ,4,1,4/21/2019,0.38,3,1,0,
51442343,Cute clean 1 rm,53636547885,verified,Miyu,Manhattan,Hell's Kitchen,40.76553,-73.98879,United States,US,FALSE,strict,Private room,2008,"$1,072 ",$214 ,2,16,07/01/19,0.63,1,1,24,
14403448,Large+Amazing 2BR ( Flex)-Upper East Side-E89th,84463234637,verified,Ruchi,Manhattan,Upper East Side,40.77608,-73.94364,United States,US,FALSE,flexible,Entire home/apt,2019,,$165 ,30,0,,,1,49,325,
36498762,"You can choose the line from 5 lines(7,E,F,M,R)",24515864228,verified,Shogo,Queens,Woodside,40.74435,-73.892,United States,US,TRUE,flexible,Private room,2010,$272 ,$54 ,30,2,8/28/2021,0.22,4,125,0,
48643839,Elegant room in Northern Manhattan,71082129070,unconfirmed,Ezra,Manhattan,Washington Heights,40.85244,-73.93126,United States,US,TRUE,strict,Private room,2020,$892 ,$178 ,2,11,4/18/2019,0.29,4,2,2,
35985675,King Bed! New York City's newest and best hotel!,36316208182,unconfirmed,Bill,Manhattan,Midtown,40.75122,-73.98265,United States,US,FALSE,moderate,Private room,2013,$118 ,$24 ,1,1,10/09/21,0.2,3,23,27,
